country_code,country_name,state_code,state_name,municipality_code,municipality_name
BR,Brasil,31,Minas Gerais,3136405,Joaquim Felício
BR,Brasil,31,Minas Gerais,3136504,Jordânia
BR,Brasil,31,Minas Gerais,3138609,Lima Duarte
BR,Brasil,31,Minas Gerais,3136520,José Gonçalves de Minas
BR,Brasil,31,Minas Gerais,3136553,José Raydan
BR,Brasil,31,Minas Gerais,3136579,Josenópolis
BR,Brasil,31,Minas Gerais,3136603,Nova União
BR,Brasil,31,Minas Gerais,3136652,Juatuba
BR,Brasil,31,Minas Gerais,3136702,Juiz de Fora
BR,Brasil,31,Minas Gerais,3136801,Juramento
BR,Brasil,31,Minas Gerais,3136900,Juruaia
BR,Brasil,31,Minas Gerais,3136959,Juvenília
BR,Brasil,31,Minas Gerais,3137007,Ladainha
BR,Brasil,31,Minas Gerais,3137106,Lagamar
BR,Brasil,31,Minas Gerais,3137205,Lagoa da Prata
BR,Brasil,31,Minas Gerais,3137304,Lagoa dos Patos
BR,Brasil,31,Minas Gerais,3137403,Lagoa Dourada
BR,Brasil,31,Minas Gerais,3137502,Lagoa Formosa
BR,Brasil,31,Minas Gerais,3137536,Lagoa Grande
BR,Brasil,31,Minas Gerais,3137601,Lagoa Santa
BR,Brasil,31,Minas Gerais,3137700,Lajinha
BR,Brasil,31,Minas Gerais,3137809,Lambari
BR,Brasil,31,Minas Gerais,3137908,Lamim
BR,Brasil,31,Minas Gerais,3138625,Limeira do Oeste
BR,Brasil,31,Minas Gerais,3138005,Laranjal
BR,Brasil,31,Minas Gerais,3138104,Lassance
BR,Brasil,31,Minas Gerais,3138203,Lavras
BR,Brasil,31,Minas Gerais,3138302,Leandro Ferreira
BR,Brasil,31,Minas Gerais,3138351,Leme do Prado
BR,Brasil,31,Minas Gerais,3138401,Leopoldina
BR,Brasil,31,Minas Gerais,3138658,Lontra
BR,Brasil,31,Minas Gerais,3138674,Luisburgo
BR,Brasil,31,Minas Gerais,3138682,Luislândia
BR,Brasil,31,Minas Gerais,3138708,Luminárias
BR,Brasil,31,Minas Gerais,3138807,Luz
BR,Brasil,31,Minas Gerais,3138906,Machacalis
BR,Brasil,31,Minas Gerais,3139003,Machado
BR,Brasil,31,Minas Gerais,3139102,Madre de Deus de Minas
BR,Brasil,31,Minas Gerais,3139201,Malacacheta
BR,Brasil,31,Minas Gerais,3139250,Mamonas
BR,Brasil,31,Minas Gerais,3139300,Manga
BR,Brasil,31,Minas Gerais,3139409,Manhuaçu
BR,Brasil,31,Minas Gerais,3139508,Manhumirim
BR,Brasil,31,Minas Gerais,3139607,Mantena
BR,Brasil,31,Minas Gerais,3139706,Maravilhas
BR,Brasil,31,Minas Gerais,3139805,Mar de Espanha
BR,Brasil,31,Minas Gerais,3140001,Mariana
BR,Brasil,31,Minas Gerais,3140100,Marilac
BR,Brasil,31,Minas Gerais,3140159,Mário Campos
BR,Brasil,31,Minas Gerais,3140209,Maripá de Minas
BR,Brasil,31,Minas Gerais,3140308,Marliéria
BR,Brasil,31,Minas Gerais,3140407,Marmelópolis
BR,Brasil,31,Minas Gerais,3140555,Mata Verde
BR,Brasil,31,Minas Gerais,3140605,Materlândia
BR,Brasil,31,Minas Gerais,3140704,Mateus Leme
BR,Brasil,31,Minas Gerais,3140803,Matias Barbosa
BR,Brasil,31,Minas Gerais,3140852,Matias Cardoso
BR,Brasil,31,Minas Gerais,3140902,Matipó
BR,Brasil,31,Minas Gerais,3141009,Mato Verde
BR,Brasil,31,Minas Gerais,3141108,Matozinhos
BR,Brasil,31,Minas Gerais,3141207,Matutina
BR,Brasil,31,Minas Gerais,3141306,Medeiros
BR,Brasil,31,Minas Gerais,3141405,Medina
BR,Brasil,31,Minas Gerais,3141504,Mendes Pimentel
BR,Brasil,31,Minas Gerais,3141603,Mercês
BR,Brasil,31,Minas Gerais,3141702,Mesquita
BR,Brasil,31,Minas Gerais,3141801,Minas Novas
BR,Brasil,31,Minas Gerais,3141900,Minduri
BR,Brasil,31,Minas Gerais,3142007,Mirabela
BR,Brasil,31,Minas Gerais,3142106,Miradouro
BR,Brasil,31,Minas Gerais,3142205,Miraí
BR,Brasil,31,Minas Gerais,3142254,Miravânia
BR,Brasil,31,Minas Gerais,3142304,Moeda
BR,Brasil,31,Minas Gerais,3142403,Moema
BR,Brasil,31,Minas Gerais,3142502,Monjolos
BR,Brasil,31,Minas Gerais,3142601,Monsenhor Paulo
BR,Brasil,31,Minas Gerais,3142700,Montalvânia
BR,Brasil,31,Minas Gerais,3142809,Monte Alegre de Minas
BR,Brasil,31,Minas Gerais,3142908,Monte Azul
BR,Brasil,31,Minas Gerais,3143005,Monte Belo
BR,Brasil,31,Minas Gerais,3143104,Monte Carmelo
BR,Brasil,31,Minas Gerais,3143153,Monte Formoso
BR,Brasil,31,Minas Gerais,3143708,Morro do Pilar
BR,Brasil,31,Minas Gerais,3143203,Monte Santo de Minas
BR,Brasil,31,Minas Gerais,3143302,Montes Claros
BR,Brasil,31,Minas Gerais,3143401,Monte Sião
BR,Brasil,31,Minas Gerais,3143450,Montezuma
BR,Brasil,31,Minas Gerais,3143500,Morada Nova de Minas
BR,Brasil,31,Minas Gerais,3143609,Morro da Garça
BR,Brasil,31,Minas Gerais,3143807,Munhoz
BR,Brasil,31,Minas Gerais,3143906,Muriaé
BR,Brasil,31,Minas Gerais,3144003,Mutum
BR,Brasil,31,Minas Gerais,3144102,Muzambinho
BR,Brasil,31,Minas Gerais,3144201,Nacip Raydan
BR,Brasil,31,Minas Gerais,3146008,Ouro Fino
BR,Brasil,31,Minas Gerais,3144300,Nanuque
BR,Brasil,31,Minas Gerais,3144359,Naque
BR,Brasil,31,Minas Gerais,3144375,Natalândia
BR,Brasil,31,Minas Gerais,3144409,Natércia
BR,Brasil,31,Minas Gerais,3144508,Nazareno
BR,Brasil,31,Minas Gerais,3147204,Paraguaçu
BR,Brasil,31,Minas Gerais,3144607,Nepomuceno
BR,Brasil,31,Minas Gerais,3144656,Ninheira
BR,Brasil,31,Minas Gerais,3144672,Nova Belém
BR,Brasil,31,Minas Gerais,3144706,Nova Era
BR,Brasil,31,Minas Gerais,3144805,Nova Lima
BR,Brasil,31,Minas Gerais,3145307,Novo Cruzeiro
BR,Brasil,31,Minas Gerais,3144904,Nova Módica
BR,Brasil,31,Minas Gerais,3145000,Nova Ponte
BR,Brasil,31,Minas Gerais,3145059,Nova Porteirinha
BR,Brasil,31,Minas Gerais,3145109,Nova Resende
BR,Brasil,31,Minas Gerais,3145208,Nova Serrana
BR,Brasil,31,Minas Gerais,3145356,Novo Oriente de Minas
BR,Brasil,31,Minas Gerais,3145372,Novorizonte
BR,Brasil,31,Minas Gerais,3145406,Olaria
BR,Brasil,31,Minas Gerais,3145455,Olhos-d'Água
BR,Brasil,31,Minas Gerais,3145505,Olímpio Noronha
BR,Brasil,31,Minas Gerais,3145604,Oliveira
BR,Brasil,31,Minas Gerais,3145703,Oliveira Fortes
BR,Brasil,31,Minas Gerais,3145802,Onça de Pitangui
BR,Brasil,31,Minas Gerais,3145851,Oratórios
BR,Brasil,31,Minas Gerais,3145877,Orizânia
BR,Brasil,31,Minas Gerais,3145901,Ouro Branco
BR,Brasil,31,Minas Gerais,3146107,Ouro Preto
BR,Brasil,31,Minas Gerais,3146206,Ouro Verde de Minas
BR,Brasil,31,Minas Gerais,3146255,Padre Carvalho
BR,Brasil,31,Minas Gerais,3146305,Padre Paraíso
BR,Brasil,31,Minas Gerais,3146404,Paineiras
BR,Brasil,31,Minas Gerais,3146503,Pains
BR,Brasil,31,Minas Gerais,3146552,Pai Pedro
BR,Brasil,31,Minas Gerais,3146602,Paiva
BR,Brasil,31,Minas Gerais,3146701,Palma
BR,Brasil,31,Minas Gerais,3146750,Palmópolis
BR,Brasil,31,Minas Gerais,3146909,Papagaios
BR,Brasil,31,Minas Gerais,3147006,Paracatu
BR,Brasil,31,Minas Gerais,3147105,Pará de Minas
BR,Brasil,31,Minas Gerais,3147303,Paraisópolis
BR,Brasil,31,Minas Gerais,3147402,Paraopeba
BR,Brasil,31,Minas Gerais,3147501,Passabém
BR,Brasil,31,Minas Gerais,3147600,Passa Quatro
BR,Brasil,31,Minas Gerais,3147709,Passa Tempo
BR,Brasil,31,Minas Gerais,3149002,Pedra Dourada
BR,Brasil,31,Minas Gerais,3147808,Passa Vinte
BR,Brasil,31,Minas Gerais,3147907,Passos
BR,Brasil,31,Minas Gerais,3147956,Patis
BR,Brasil,31,Minas Gerais,3148004,Patos de Minas
BR,Brasil,31,Minas Gerais,3148103,Patrocínio
BR,Brasil,31,Minas Gerais,3148202,Patrocínio do Muriaé
BR,Brasil,41,Paraná,4121505,Rebouças
BR,Brasil,31,Minas Gerais,3148301,Paula Cândido
BR,Brasil,31,Minas Gerais,3148400,Paulistas
BR,Brasil,31,Minas Gerais,3148509,Pavão
BR,Brasil,31,Minas Gerais,3148608,Peçanha
BR,Brasil,31,Minas Gerais,3149101,Pedralva
BR,Brasil,31,Minas Gerais,3148707,Pedra Azul
BR,Brasil,31,Minas Gerais,3148756,Pedra Bonita
BR,Brasil,31,Minas Gerais,3148806,Pedra do Anta
BR,Brasil,31,Minas Gerais,3148905,Pedra do Indaiá
BR,Brasil,31,Minas Gerais,3149150,Pedras de Maria da Cruz
BR,Brasil,31,Minas Gerais,3149200,Pedrinópolis
BR,Brasil,31,Minas Gerais,3149309,Pedro Leopoldo
BR,Brasil,31,Minas Gerais,3149408,Pedro Teixeira
